Category,City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Segment,State,Sub-Category,Discount,Profit,Quantity,Sales
Technology,Arlington,United States,RO-19780,Rose O'Brian,12/6/2019,CA-2019-153752,22204,TEC-PH-10001615,AT&T CL82213,South,Consumer,Virginia,Phones,0.00%,$50 ,6,$174 
Technology,Lakeland,United States,CS-11860,Cari Schnelling,5/2/2018,CA-2018-124618,33801,TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,South,Consumer,Florida,Copiers,20.00%,$90 ,2,$480 
Technology,Miami,United States,JK-15370,Jay Kimmel,4/11/2018,US-2018-102715,33180,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,South,Consumer,Florida,Accessories,20.00%,$82 ,3,$384 
Technology,Miami,United States,JK-15370,Jay Kimmel,4/11/2018,US-2018-102715,33180,TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,South,Consumer,Florida,Accessories,20.00%,$42 ,7,$336 
Technology,San Francisco,United States,LC-16885,Lena Creighton,5/27/2018,CA-2018-139192,94109,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,West,Consumer,California,Accessories,0.00%,$38 ,1,$100 
Technology,Seattle,United States,JS-15880,John Stevenson,12/21/2019,US-2019-126214,98103,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,West,Consumer,Washington,Accessories,0.00%,$37 ,1,$100 
Technology,Los Angeles,United States,BP-11155,Becky Pak,6/4/2019,CA-2019-158491,90008,TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,West,Consumer,California,Accessories,0.00%,$36 ,2,$120 
Technology,Los Angeles,United States,AJ-10945,Ashley Jarboe,12/14/2019,CA-2019-126347,90045,TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,West,Consumer,California,Accessories,0.00%,$11 ,2,$50 
Technology,San Francisco,United States,GW-14605,Giulietta Weimer,7/27/2018,CA-2018-124709,94122,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,West,Consumer,California,Accessories,0.00%,$38 ,2,$238 
Technology,Seattle,United States,CC-12670,Craig Carreira,9/12/2019,CA-2019-128993,98103,TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,West,Consumer,Washington,Accessories,0.00%,$9 ,2,$22 
Technology,Los Angeles,United States,BP-11155,Becky Pak,6/4/2019,CA-2019-158491,90008,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,West,Consumer,California,Accessories,0.00%,$396 ,3,$990 
Technology,San Diego,United States,RB-19435,Richard Bierner,3/29/2019,US-2019-103996,92105,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,West,Consumer,California,Accessories,0.00%,$21 ,3,$53 
Technology,San Diego,United States,JF-15355,Jay Fein,10/23/2019,CA-2019-132486,92105,TEC-AC-10000710,Maxell DVD-RAM Discs,West,Consumer,California,Accessories,0.00%,$64 ,9,$148 
Technology,Seattle,United States,NP-18670,Nora Paige,2/27/2019,CA-2019-138485,98105,TEC-AC-10002076,Microsoft Natural Keyboard Elite,West,Consumer,Washington,Accessories,0.00%,$81 ,9,$539 
Technology,Avondale,United States,KM-16720,Kunst Miller,9/24/2019,US-2019-106873,85323,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,West,Consumer,Arizona,Accessories,20.00%,$1 ,2,$23 
Technology,Tucson,United States,CM-11935,Carlos Meador,9/24/2019,CA-2019-147816,85705,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,West,Consumer,Arizona,Phones,20.00%,$13 ,2,$35 
Technology,Los Angeles,United States,PG-18895,Paul Gonzalez,12/17/2019,CA-2019-134117,90008,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,West,Consumer,California,Phones,20.00%,$17 ,2,$136 
Technology,Los Angeles,United States,EB-14110,Eugene Barchas,4/13/2019,CA-2019-106257,90045,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,West,Consumer,California,Phones,20.00%,$42 ,2,$480 
Technology,Pocatello,United States,TG-21640,Trudy Glocke,6/9/2019,CA-2019-141012,83201,TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,West,Consumer,Idaho,Phones,20.00%,$9 ,3,$140 
Technology,Albuquerque,United States,ST-20530,Shui Tom,12/29/2018,CA-2018-152345,87105,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,West,Consumer,New Mexico,Phones,20.00%,($6),3,$24 
Technology,Los Angeles,United States,AR-10540,Andy Reiter,4/11/2019,US-2019-136987,90004,TEC-CO-10001943,Canon PC-428 Personal Copier,West,Consumer,California,Copiers,20.00%,$216 ,4,$640 
Technology,Portland,United States,DJ-13630,Doug Jacobs,12/14/2019,CA-2019-123232,97206,TEC-PH-10001051,HTC One,West,Consumer,Oregon,Phones,20.00%,$36 ,4,$320 
Technology,Olympia,United States,RD-19480,Rick Duston,6/23/2019,CA-2019-122826,98502,TEC-PH-10004830,Pyle PRT45 Retro Home Telephone,West,Consumer,Washington,Phones,20.00%,$23 ,4,$202 
Technology,San Diego,United States,RA-19285,Ralph Arnett,12/25/2019,CA-2019-111780,92037,TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,West,Consumer,California,Copiers,20.00%,$225 ,5,"$1,200 "
Technology,Pleasant Grove,United States,VD-21670,Valerie Dominguez,8/4/2018,CA-2018-126361,84062,TEC-PH-10002310,Panasonic KX T7731-B Digital phone,West,Consumer,Utah,Phones,20.00%,$35 ,5,$400 
Technology,Seattle,United States,AH-10585,Angele Hood,10/26/2018,CA-2018-162278,98105,TEC-PH-10000526,Vtech CS6719,West,Consumer,Washington,Phones,20.00%,$38 ,5,$384 
Technology,Los Angeles,United States,PO-18865,Patrick O'Donnell,3/23/2018,CA-2018-120838,90036,TEC-PH-10003484,Ooma Telo VoIP Home Phone System,West,Consumer,California,Phones,20.00%,$38 ,6,$605 
Technology,Avondale,United States,AC-10450,Amy Cox,10/31/2018,US-2018-167262,85323,TEC-PH-10000486,Plantronics HL10 Handset Lifter,West,Consumer,Arizona,Phones,20.00%,$84 ,8,$742 
Technology,San Francisco,United States,LC-16885,Lena Creighton,5/27/2018,CA-2018-139192,94109,TEC-PH-10000486,Plantronics HL10 Handset Lifter,West,Consumer,California,Phones,20.00%,$125 ,12,"$1,114 "
Technology,New Castle,United States,SF-20200,Sarah Foster,3/5/2019,CA-2019-153108,47362,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Central,Consumer,Indiana,Phones,0.00%,$7 ,2,$24 
Technology,Detroit,United States,AJ-10945,Ashley Jarboe,6/1/2019,US-2019-132836,48227,TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,Central,Consumer,Michigan,Phones,0.00%,$84 ,2,$300 
Technology,Detroit,United States,AJ-10945,Ashley Jarboe,6/1/2019,US-2019-132836,48227,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Central,Consumer,Michigan,Phones,0.00%,$12 ,2,$42 
Technology,Omaha,United States,PG-18820,Patrick Gardner,7/21/2018,CA-2018-109890,68104,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Central,Consumer,Nebraska,Phones,0.00%,$10 ,2,$36 
Technology,Columbus,United States,RA-19915,Russell Applegate,11/13/2019,CA-2019-149909,47201,TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Central,Consumer,Indiana,Phones,0.00%,$13 ,3,$51 
Technology,Coon Rapids,United States,MW-18220,Mitch Webber,11/19/2018,CA-2018-150518,55433,TEC-PH-10002103,Jabra SPEAK 410,Central,Consumer,Minnesota,Phones,0.00%,$79 ,3,$282 
Technology,Minneapolis,United States,DL-12925,Daniel Lacy,5/8/2019,CA-2019-136798,55407,TEC-PH-10000441,VTech DS6151,Central,Consumer,Minnesota,Phones,0.00%,$106 ,3,$378 
Technology,Columbus,United States,ZC-21910,Zuschuss Carroll,9/13/2019,CA-2019-115567,47201,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Central,Consumer,Indiana,Accessories,0.00%,$16 ,4,$200 
Technology,Dubuque,United States,RD-19585,Rob Dowd,11/8/2019,US-2019-151407,52001,TEC-PH-10003885,Cisco SPA508G,Central,Consumer,Iowa,Phones,0.00%,$77 ,4,$264 
Technology,Oklahoma City,United States,NG-18430,Nathan Gelder,12/3/2018,CA-2018-122749,73120,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,Central,Consumer,Oklahoma,Phones,0.00%,$134 ,4,$480 
Technology,Milwaukee,United States,IM-15070,Irene Maddox,7/4/2019,CA-2019-154956,53209,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Central,Consumer,Wisconsin,Phones,0.00%,$286 ,4,"$1,100 "
Technology,Kenosha,United States,DK-12895,Dana Kaydos,3/8/2019,CA-2019-105627,53142,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Central,Consumer,Wisconsin,Phones,0.00%,$223 ,5,$770 
Technology,Chicago,United States,DD-13570,Dorothy Dickinson,3/31/2018,US-2018-104759,60610,TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Central,Consumer,Illinois,Accessories,20.00%,$14 ,2,$80 
Technology,Carrollton,United States,DP-13000,Darren Powers,11/12/2018,CA-2018-122609,75007,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Central,Consumer,Texas,Accessories,20.00%,$26 ,2,$128 
Technology,Houston,United States,TT-21220,Thomas Thornton,4/6/2019,CA-2019-124541,77041,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Central,Consumer,Texas,Accessories,20.00%,$4 ,2,$25 
Technology,Houston,United States,TS-21655,Trudy Schmidt,2/6/2019,CA-2019-137064,77070,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Central,Consumer,Texas,Accessories,20.00%,$4 ,2,$19 
Technology,Houston,United States,RM-19375,Raymond Messe,5/11/2018,CA-2018-139017,77095,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Central,Consumer,Texas,Accessories,20.00%,$8 ,2,$47 
Technology,Chicago,United States,KD-16345,Katherine Ducich,12/20/2019,US-2019-123218,60623,TEC-PH-10001061,Apple iPhone 5C,Central,Consumer,Illinois,Phones,20.00%,$12 ,2,$160 
Technology,Highland Park,United States,RA-19915,Russell Applegate,7/20/2019,US-2019-122784,60035,TEC-PH-10001557,Pyle PMP37LED,Central,Consumer,Illinois,Phones,20.00%,$13 ,2,$154 
Technology,Houston,United States,MV-18190,Mike Vittorini,3/5/2019,CA-2019-120320,77036,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Central,Consumer,Texas,Phones,20.00%,$2 ,2,$32 
Technology,Houston,United States,KD-16270,Karen Daniels,11/11/2018,CA-2018-165309,77095,TEC-PH-10003505,Geemarc AmpliPOWER60,Central,Consumer,Texas,Phones,20.00%,$17 ,2,$148 
Technology,Plano,United States,SC-20020,Sam Craven,6/20/2018,CA-2018-166863,75023,TEC-PH-10000369,HTC One Mini,Central,Consumer,Texas,Phones,20.00%,$20 ,2,$202 
Technology,Chicago,United States,JD-16015,Joy Daniels,12/14/2018,CA-2018-148950,60610,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Central,Consumer,Illinois,Accessories,20.00%,($2),3,$35 
Technology,Chicago,United States,MG-17695,Maureen Gnade,6/8/2019,CA-2019-164007,60610,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Central,Consumer,Illinois,Accessories,20.00%,$1 ,3,$2 
Technology,Evanston,United States,SB-20185,Sarah Brown,4/16/2019,CA-2019-146675,60201,TEC-AC-10004396,Logitech Keyboard K120,Central,Consumer,Illinois,Accessories,20.00%,($5),3,$44 
Technology,Dallas,United States,MO-17950,Michael Oakman,4/2/2019,US-2019-122140,75220,TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Central,Consumer,Texas,Accessories,20.00%,$2 ,3,$48 
Technology,Houston,United States,KM-16720,Kunst Miller,4/18/2018,CA-2018-100678,77095,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Central,Consumer,Texas,Accessories,20.00%,$28 ,3,$228 
Technology,Lubbock,United States,CC-12685,Craig Carroll,10/23/2019,CA-2019-109190,79424,TEC-CO-10001943,Canon PC-428 Personal Copier,Central,Consumer,Texas,Copiers,20.00%,$162 ,3,$480 
Technology,Chicago,United States,SG-20605,Speros Goranitis,12/19/2018,CA-2018-169446,60623,TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,Central,Consumer,Illinois,Phones,20.00%,$36 ,3,$324 
Technology,Houston,United States,VD-21670,Valerie Dominguez,6/26/2019,CA-2019-166583,77070,TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,Central,Consumer,Texas,Phones,20.00%,$109 ,3,$972 
Technology,Houston,United States,KD-16270,Karen Daniels,11/11/2018,CA-2018-165309,77095,TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,Central,Consumer,Texas,Phones,20.00%,$15 ,3,$241 
Technology,Huntsville,United States,FP-14320,Frank Preis,4/13/2019,US-2019-168704,77340,TEC-PH-10001061,Apple iPhone 5C,Central,Consumer,Texas,Phones,20.00%,$18 ,3,$240 
Technology,Irving,United States,PO-18850,Patrick O'Brill,11/2/2018,CA-2018-148782,75061,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Central,Consumer,Texas,Phones,20.00%,$8 ,3,$89 
Technology,Chicago,United States,KD-16345,Katherine Ducich,12/20/2019,US-2019-123218,60623,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Central,Consumer,Illinois,Accessories,20.00%,$51 ,4,$256 
Technology,Quincy,United States,EM-13960,Eric Murdock,10/1/2019,CA-2019-148873,62301,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Central,Consumer,Illinois,Accessories,20.00%,$3 ,4,$109 
Technology,Austin,United States,JB-15925,Joni Blumstein,12/12/2019,US-2019-167220,78745,TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Central,Consumer,Texas,Accessories,20.00%,$6 ,4,$22 
Technology,Evanston,United States,SB-20185,Sarah Brown,4/16/2019,CA-2019-146675,60201,TEC-CO-10001766,Canon PC940 Copier,Central,Consumer,Illinois,Copiers,20.00%,$486 ,4,"$1,440 "
Technology,Chicago,United States,BK-11260,Berenike Kampe,12/6/2018,US-2018-140452,60610,TEC-PH-10000307,Shocksock Galaxy S4 Armband,Central,Consumer,Illinois,Phones,20.00%,($7),4,$35 
Technology,Amarillo,United States,FM-14380,Fred McMath,7/12/2019,CA-2019-112711,79109,TEC-PH-10000526,Vtech CS6719,Central,Consumer,Texas,Phones,20.00%,$31 ,4,$307 
Technology,Grand Prairie,United States,WB-21850,William Brown,12/20/2018,CA-2018-120852,75051,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Central,Consumer,Texas,Accessories,20.00%,($8),5,$65 
Technology,Fort Worth,United States,HG-15025,Hunter Glantz,10/14/2018,CA-2018-163748,76106,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Central,Consumer,Texas,Copiers,20.00%,$625 ,5,"$2,000 "
Technology,San Antonio,United States,PF-19120,Peter Fuller,4/7/2019,CA-2019-140025,78207,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Central,Consumer,Texas,Accessories,20.00%,$48 ,6,$384 
Technology,Houston,United States,JG-15160,James Galang,5/12/2019,CA-2019-131856,77041,TEC-PH-10001336,Digium D40 VoIP phone,Central,Consumer,Texas,Phones,20.00%,$70 ,6,$619 
Technology,Buffalo Grove,United States,BM-11785,Bryan Mills,9/2/2018,CA-2018-106971,60089,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Central,Consumer,Illinois,Accessories,20.00%,$95 ,7,$476 
Technology,Dallas,United States,MO-17950,Michael Oakman,4/2/2019,US-2019-122140,75220,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Central,Consumer,Texas,Accessories,20.00%,($1),7,$50 
Technology,San Antonio,United States,LF-17185,Luke Foster,7/26/2018,CA-2018-169019,78207,TEC-AC-10002076,Microsoft Natural Keyboard Elite,Central,Consumer,Texas,Accessories,20.00%,($27),9,$431 
Technology,Chicago,United States,MM-17920,Michael Moore,9/26/2018,CA-2018-115049,60623,TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Central,Consumer,Illinois,Accessories,20.00%,$38 ,11,$154 
Technology,Plano,United States,SC-20020,Sam Craven,6/20/2018,CA-2018-166863,75023,TEC-MA-10001972,Okidata C331dn Printer,Central,Consumer,Texas,Machines,40.00%,($98),2,$419 
Technology,Houston,United States,AB-10105,Adrian Barton,11/7/2019,CA-2019-163181,77041,TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Central,Consumer,Texas,Machines,40.00%,$34 ,3,$288 
Technology,Houston,United States,BT-11680,Brian Thompson,11/28/2018,CA-2018-121629,77041,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Central,Consumer,Texas,Machines,40.00%,($200),5,$999 
Technology,New York City,United States,JM-15535,Jessica Myrick,4/17/2019,CA-2019-148712,10035,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,East,Consumer,New York,Accessories,0.00%,$37 ,1,$100 
Technology,Utica,United States,RD-19585,Rob Dowd,8/8/2019,CA-2019-127544,13501,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,East,Consumer,New York,Accessories,0.00%,$29 ,1,$80 
Technology,New York City,United States,VD-21670,Valerie Dominguez,11/1/2019,CA-2019-113145,10011,TEC-PH-10001527,Plantronics MX500i Earset,East,Consumer,New York,Phones,0.00%,$1 ,1,$43 
Technology,Rochester,United States,MS-17770,Maxwell Schwartz,5/28/2019,CA-2019-135020,14609,TEC-PH-10004093,Panasonic Kx-TS550,East,Consumer,New York,Phones,0.00%,$13 ,1,$46 
Technology,Rochester,United States,TT-21070,Ted Trevino,2/14/2019,CA-2019-116876,14609,TEC-PH-10002584,Samsung Galaxy S4,East,Consumer,New York,Phones,0.00%,$188 ,1,$626 
Technology,Columbia,United States,DN-13690,Duane Noonan,9/20/2018,CA-2018-166744,21044,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,East,Consumer,Maryland,Accessories,0.00%,$26 ,2,$60 
Technology,New York City,United States,JK-15625,Jim Karlsson,12/25/2019,CA-2019-113152,10024,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,East,Consumer,New York,Accessories,0.00%,$371 ,2,$844 
Technology,New York City,United States,PF-19120,Peter Fuller,9/17/2019,US-2019-126977,10035,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,East,Consumer,New York,Accessories,0.00%,$218 ,2,$660 
Technology,New York City,United States,PF-19165,Philip Fox,9/26/2019,CA-2019-111458,10035,TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,East,Consumer,New York,Accessories,0.00%,$12 ,2,$50 
Technology,New York City,United States,TB-21625,Trudy Brown,8/6/2018,CA-2018-137575,10035,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,East,Consumer,New York,Accessories,0.00%,$84 ,2,$200 
Technology,Dover,United States,KH-16360,Katherine Hughes,4/29/2018,CA-2018-118304,19901,TEC-PH-10000376,Square Credit Card Reader,East,Consumer,Delaware,Phones,0.00%,$5 ,2,$20 
Technology,Newark,United States,KL-16645,Ken Lonsdale,11/13/2019,CA-2019-115798,19711,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,East,Consumer,Delaware,Phones,0.00%,$43 ,2,$90 
Technology,Plainfield,United States,EH-13945,Eric Hoffmann,7/2/2018,CA-2018-107594,7060,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",East,Consumer,New Jersey,Phones,0.00%,$20 ,2,$74 
Technology,New York City,United States,LH-16900,Lena Hernandez,9/1/2018,CA-2018-109855,10009,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,East,Consumer,New York,Accessories,0.00%,$57 ,3,$357 
Technology,Newark,United States,DB-13660,Duane Benoit,6/17/2018,CA-2018-104402,19711,TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,East,Consumer,Delaware,Machines,0.00%,$31 ,3,$66 
Technology,Clinton,United States,BT-11680,Brian Thompson,7/9/2019,CA-2019-132626,20735,TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,East,Consumer,Maryland,Machines,0.00%,$209 ,3,$465 
Technology,Newark,United States,KL-16645,Ken Lonsdale,11/13/2019,CA-2019-115798,19711,TEC-PH-10003691,BlackBerry Q10,East,Consumer,Delaware,Phones,0.00%,$94 ,3,$378 
Technology,New York City,United States,DK-13375,Dennis Kane,9/7/2018,CA-2018-100006,10024,TEC-PH-10002075,AT&T EL51110 DECT,East,Consumer,New York,Phones,0.00%,$110 ,3,$378 
Technology,New York City,United States,PF-19120,Peter Fuller,9/17/2019,US-2019-126977,10035,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,East,Consumer,New York,Phones,0.00%,$59 ,3,$210 
Technology,New York City,United States,TB-21400,Tom Boeckenhauer,12/14/2018,CA-2018-145541,10024,TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",East,Consumer,New York,Machines,0.00%,"$2,240 ",4,"$7,000 "
Technology,Hempstead,United States,SO-20335,Sean O'Donnell,12/4/2019,CA-2019-161718,11550,TEC-PH-10000376,Square Credit Card Reader,East,Consumer,New York,Phones,0.00%,$10 ,4,$40 
Technology,New York City,United States,SG-20605,Speros Goranitis,11/3/2018,CA-2018-121573,10009,TEC-PH-10000984,Panasonic KX-TG9471B,East,Consumer,New York,Phones,0.00%,$220 ,4,$784 
Technology,New York City,United States,VD-21670,Valerie Dominguez,11/1/2019,CA-2019-113145,10011,TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,East,Consumer,New York,Phones,0.00%,$126 ,4,$504 
Technology,New York City,United States,KD-16345,Katherine Ducich,11/19/2019,CA-2019-145814,10035,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,East,Consumer,New York,Phones,0.00%,$250 ,4,$862 
